train_loss,step,time,val_loss
6.569831848144531,62,767794.438809292,6.578406810760498
6.573314666748047,63,767794.448802301,6.578310012817383
6.576270580291748,64,767794.458730561,6.578217029571533
6.575336933135986,65,767794.468643479,6.578129291534424
6.575953960418701,66,767794.478627549,6.578045845031738
6.575148582458496,67,767794.48855702,6.577968597412109
6.577284336090088,68,767794.498508648,6.577891826629639
6.575381278991699,69,767794.508445159,6.577820301055908
6.572522163391113,70,767794.518494928,6.5777506828308105
6.57662296295166,71,767794.528545498,6.577685356140137
6.575107097625732,72,767794.538606701,6.577620983123779
6.574059009552002,73,767794.548847277,6.577558994293213
6.575382709503174,74,767794.558880079,6.577500343322754
6.578823089599609,75,767794.56888385,6.577443599700928
6.574370861053467,76,767794.578902788,6.577388286590576
6.573632717132568,77,767794.588874835,6.577333927154541
6.572237014770508,78,767794.598856595,6.577280521392822
6.574339866638184,79,767794.608802158,6.577228546142578
6.574959754943848,80,767794.618743082,6.577178001403809
6.570399284362793,81,767794.628713198,6.577128887176514
6.576625823974609,82,767794.638651036,6.577081680297852
6.574134349822998,83,767794.649009236,6.577035903930664
6.572996139526367,84,767794.658904352,6.57698917388916
6.577462196350098,85,767794.668748838,6.576943397521973
6.574222087860107,86,767794.6786061,6.576900005340576
6.57187032699585,87,767794.688414882,6.576854705810547
6.574401378631592,88,767794.698235506,6.576813220977783
6.573708534240723,89,767794.708147726,6.576769828796387
6.575827598571777,90,767794.718037205,6.576728343963623
6.570320129394531,91,767794.727910122,6.576688766479492
6.575060844421387,92,767794.737790999,6.5766472816467285
6.573443412780762,93,767794.747671968,6.576607704162598
6.569609642028809,94,767794.757753144,6.576567649841309
6.571315288543701,95,767794.767669881,6.576528072357178
6.575938701629639,96,767794.777576373,6.576490879058838
6.572700500488281,97,767794.787489803,6.57645320892334
6.572821140289307,98,767794.797388528,6.576416015625
6.570500373840332,99,767794.807297218,6.576376914978027
6.573982238769531,100,767794.820159249,6.576339244842529
6.570934295654297,101,767794.830091056,6.576301574707031
6.573409557342529,102,767794.839998863,6.576266765594482
6.576455116271973,103,767794.850428287,6.576228618621826
6.574557781219482,104,767794.861657069,6.576193332672119
6.57504415512085,105,767794.87223658,6.576158046722412
6.574635028839111,106,767794.882506259,6.576122283935547
6.572964191436768,107,767794.894364419,6.576087951660156
6.5751051902771,108,767794.90459996,6.576054096221924
6.575385570526123,109,767794.916016371,6.576020240783691
6.574485778808594,110,767794.927503151,6.575987815856934
6.576367378234863,111,767794.937805353,6.575954437255859
6.577142238616943,112,767794.947888512,6.575922012329102
6.574306488037109,113,767794.958156173,6.575890064239502
6.571493625640869,114,767794.968956693,6.575858116149902
6.575447082519531,115,767794.97927507,6.575826168060303
6.575667381286621,116,767794.989284187,6.575795650482178
6.578945159912109,117,767794.99932546,6.575764179229736
6.573411464691162,118,767795.009365621,6.5757341384887695
6.572860240936279,119,767795.01942389,6.575704097747803
6.575066089630127,120,767795.029576355,6.575673580169678
6.576184272766113,121,767795.039521129,6.575642108917236
6.572896957397461,122,767795.049401444,6.575613021850586
6.5750412940979,123,767795.059401328,6.575583457946777
6.5767364501953125,124,767795.069852552,6.575555324554443
6.57388973236084,125,767795.080439794,6.575522422790527
6.574202060699463,126,767795.095320102,6.575494766235352
6.57656192779541,127,767795.113085615,6.575465679168701
6.571075916290283,128,767795.126076896,6.575437068939209
6.573797702789307,129,767795.138940527,6.575409412384033
6.57171630859375,130,767795.150349033,6.575380325317383
6.573149681091309,131,767795.161436551,6.575352668762207
6.576387405395508,132,767795.172058487,6.5753254890441895
6.5723772048950195,133,767795.182065351,6.575298309326172
6.57640266418457,134,767795.193102002,6.5752716064453125
6.57678747177124,135,767795.204574074,6.575246334075928
6.572565078735352,136,767795.216536745,6.575218200683594
6.576314926147461,137,767795.228801743,6.575192451477051
6.573451519012451,138,767795.241024293,6.575165748596191
6.576663494110107,139,767795.253225585,6.575140476226807
6.572471618652344,140,767795.265513247,6.575113773345947
6.5738043785095215,141,767795.276218639,6.57508659362793
6.57440185546875,142,767795.286324804,6.5750603675842285
6.575351238250732,143,767795.297418838,6.575036525726318
6.576739311218262,144,767795.308875704,6.575011253356934
6.573034286499023,145,767795.320264616,6.574985504150391
6.572549343109131,146,767795.331456187,6.574959754943848
6.571877479553223,147,767795.342409663,6.574935436248779
6.5754241943359375,148,767795.353609543,6.574911594390869
6.573192119598389,149,767795.364851219,6.574886798858643
6.575778484344482,150,767795.375926247,6.574861526489258
6.576455593109131,151,767795.387374089,6.574837684631348
6.572873115539551,152,767795.398418227,6.5748138427734375
6.575955867767334,153,767795.409474974,6.574790954589844
6.5753021240234375,154,767795.422082542,6.574767112731934
6.571319103240967,155,767795.435086965,6.574743270874023
6.577792644500732,156,767795.450105111,6.57472038269043
6.575750827789307,157,767795.460942819,6.574696063995361
6.574743747711182,158,767795.471952931,6.574674129486084
6.574641227722168,159,767795.482940507,6.574650764465332
6.575686931610107,160,767795.503183682,6.574626445770264
6.573110580444336,161,767795.522199947,6.574604511260986
6.576187610626221,162,767795.536912466,6.574581623077393
6.5761590003967285,163,767795.550085278,6.574558258056641
6.576721668243408,164,767795.565180102,6.574534893035889
6.574563503265381,165,767795.576221663,6.5745134353637695
6.575747013092041,166,767795.587182109,6.574491024017334
6.576013088226318,167,767795.597907479,6.574468612670898
6.575083255767822,168,767795.610693601,6.574447154998779
6.571267604827881,169,767795.621119897,6.574423789978027
6.57383394241333,170,767795.632187215,6.574402332305908
6.571750640869141,171,767795.642969166,6.574378967285156
6.574786186218262,172,767795.653347887,6.5743584632873535
6.57267951965332,173,767795.664402094,6.574336051940918
6.57490873336792,174,767795.675445529,6.574316501617432
6.571527481079102,175,767795.686020123,6.574295997619629
6.574868202209473,176,767795.697876553,6.57427453994751
6.572303771972656,177,767795.709286514,6.574253559112549
6.573139667510986,178,767795.719368023,6.574233055114746
6.577563285827637,179,767795.729366279,6.57421350479126
6.572996139526367,180,767795.739432664,6.574193000793457
6.573089122772217,181,767795.74973262,6.574173927307129
6.573230743408203,182,767795.760383708,6.574154376983643
6.570414066314697,183,767795.770602526,6.574134826660156
6.575966835021973,184,767795.780616176,6.57411527633667
6.5717339515686035,185,767795.790610097,6.574094772338867
6.575107097625732,186,767795.800629014,6.574076175689697
6.574383735656738,187,767795.81132842,6.574059009552002
6.57301664352417,188,767795.821364873,6.574038982391357
6.577297687530518,189,767795.831536924,6.574019908905029
6.57465124130249,190,767795.842326707,6.574001312255859
6.574704647064209,191,767795.854079686,6.573981761932373
6.575047492980957,192,767795.868190716,6.573963642120361
6.576578140258789,193,767795.879401336,6.573944568634033
6.571508407592773,194,767795.891623962,6.57392692565918
6.574272155761719,195,767795.903377192,6.573909282684326
6.574084281921387,196,767795.915382966,6.573890686035156
6.573814392089844,197,767795.926269926,6.573871612548828
6.571815013885498,198,767795.937232748,6.573854923248291
6.573734760284424,199,767795.947609018,6.5738372802734375
6.57275915145874,200,767795.960709942,6.573819637298584
6.5725836753845215,201,767795.97106454,6.573802471160889
6.5761237144470215,202,767795.982196566,6.573784351348877
6.576076507568359,203,767795.992974701,6.573765754699707
6.5771803855896,204,767796.003852487,6.573748588562012
6.5746636390686035,205,767796.014905209,6.573732376098633
6.574105262756348,206,767796.025433755,6.5737152099609375
6.573436737060547,207,767796.036204764,6.573698997497559
6.57065486907959,208,767796.046830173,6.5736823081970215
6.574214458465576,209,767796.056594938,6.573664665222168
6.573220729827881,210,767796.066397178,6.573647975921631
6.573740005493164,211,767796.076630557,6.573631763458252
6.574192523956299,212,767796.088110784,6.573614120483398
6.574031352996826,213,767796.098759934,6.5735979080200195
6.57230281829834,214,767796.109307613,6.573582172393799
6.574007034301758,215,767796.120199975,6.573566913604736
6.57127046585083,216,767796.131156572,6.573549747467041
6.573191165924072,217,767796.141214927,6.573533535003662
6.575644493103027,218,767796.151546856,6.5735182762146
6.569542407989502,219,767796.161853409,6.573502540588379
6.572652816772461,220,767796.171986395,6.573486328125
6.575129508972168,221,767796.182168886,6.573472023010254
6.571227550506592,222,767796.192703196,6.573456287384033
6.571991920471191,223,767796.202582855,6.5734405517578125
6.573040962219238,224,767796.212442732,6.573425769805908
6.571564674377441,225,767796.222325662,6.5734100341796875
6.574897289276123,226,767796.232925812,6.573395252227783
6.57442569732666,227,767796.243683891,6.5733795166015625
6.574197769165039,228,767796.254490446,6.5733642578125
6.575136184692383,229,767796.265297837,6.573348522186279
6.575528621673584,230,767796.275078718,6.573334693908691
6.572698593139648,231,767796.286071249,6.573318958282471
6.57312536239624,232,767796.295970968,6.573303699493408
6.57551383972168,233,767796.305819986,6.573289394378662
6.572928428649902,234,767796.31560668,6.573274612426758
6.574563503265381,235,767796.325531483,6.57326078414917
6.571723461151123,236,767796.335497984,6.573245525360107
6.572464942932129,237,767796.345501892,6.5732316970825195
6.5761895179748535,238,767796.355441078,6.573217391967773
6.571015357971191,239,767796.36580476,6.573204517364502
6.576764106750488,240,767796.375858167,6.573189735412598
6.5769171714782715,241,767796.385940854,6.57317590713501
6.574216842651367,242,767796.396211156,6.573161602020264
6.5732269287109375,243,767796.40628912,6.573147296905518
6.574014186859131,244,767796.416357946,6.5731329917907715
6.572373867034912,245,767796.426395164,6.5731201171875
6.5727858543396,246,767796.43642588,6.5731048583984375
6.575295925140381,247,767796.446502038,6.57309103012085
6.573801517486572,248,767796.456657012,6.57307767868042
6.57196569442749,249,767796.466808919,6.573063850402832
6.570997714996338,250,767796.476941237,6.5730485916137695
6.5728678703308105,251,767796.487043764,6.573037147521973
6.575481414794922,252,767796.497323936,6.573022365570068
6.572185039520264,253,767796.50740252,6.573010444641113
6.576115131378174,254,767796.517454902,6.572996139526367
6.573887348175049,255,767796.527504579,6.572984218597412
6.574065208435059,256,767796.53753739,6.572968482971191
6.572722911834717,257,767796.547599586,6.57295560836792
6.573399066925049,258,767796.557680018,6.572942733764648
6.572519779205322,259,767796.567583669,6.572929382324219
6.572436332702637,260,767796.577440701,6.572917461395264
6.575314998626709,261,767796.587519192,6.572902679443359
6.571800708770752,262,767796.59757233,6.572890281677246
6.571557521820068,263,767796.607414507,6.5728759765625
6.572740077972412,264,767796.617252983,6.572864532470703
6.573494911193848,265,767796.627123635,6.57285213470459
6.574120998382568,266,767796.636977176,6.572839260101318
6.574807167053223,267,767796.646878049,6.57282829284668
6.574260234832764,268,767796.656776313,6.572816848754883
6.572964191436768,269,767796.666857878,6.572802543640137
6.571855068206787,270,767796.676950001,6.57279109954834
6.573568820953369,271,767796.687052097,6.572778224945068
6.573619842529297,272,767796.697131686,6.5727667808532715
6.5740203857421875,273,767796.707409624,6.57275390625
6.571234226226807,274,767796.717468306,6.572741508483887
6.574229717254639,275,767796.727515036,6.572729587554932
6.572338104248047,276,767796.737562813,6.572717189788818
6.574382305145264,277,767796.747619171,6.572704315185547
6.57443904876709,278,767796.757677942,6.572693347930908
6.574848651885986,279,767796.767749992,6.572681427001953
6.574557781219482,280,767796.777848502,6.572670936584473
6.575185775756836,281,767796.787922307,6.572656631469727
6.573029518127441,282,767796.798078394,6.572647571563721
6.574595928192139,283,767796.808469863,6.572634220123291
6.575896739959717,284,767796.818557004,6.572624206542969
6.577008247375488,285,767796.828772989,6.572612762451172
6.57401704788208,286,767796.839654068,6.572601795196533
6.574894905090332,287,767796.850472668,6.572590351104736
6.575709342956543,288,767796.860214176,6.572580337524414
6.5748467445373535,289,767796.870548408,6.572568893432617
6.573996067047119,290,767796.880311068,6.572558403015137
6.574823379516602,291,767796.890256035,6.57254695892334
6.576787948608398,292,767796.900144712,6.572536945343018
6.575949192047119,293,767796.911115617,6.572525978088379
6.573609352111816,294,767796.921974737,6.572515964508057
6.575484752655029,295,767796.932800584,6.572506427764893
6.57611608505249,296,767796.943596315,6.572495937347412
6.575218677520752,297,767796.953332168,6.572485446929932
6.575439453125,298,767796.96339674,6.572475433349609
6.577211380004883,299,767796.974357494,6.572464942932129
6.571445465087891,300,767796.988062894,6.572454452514648
6.576213836669922,301,767796.998141272,6.572445392608643
6.574146270751953,302,767797.008873053,6.572434902191162
6.576067924499512,303,767797.020049271,6.572427272796631
6.578363418579102,304,767797.030726638,6.572416305541992
6.574987411499023,305,767797.04110694,6.572407245635986
6.5770111083984375,306,767797.053546879,6.572397708892822
6.573608875274658,307,767797.064791117,6.572388172149658
6.571162223815918,308,767797.076770367,6.572378158569336
6.573793411254883,309,767797.088397295,6.57236909866333
6.575662612915039,310,767797.10250764,6.572360515594482
6.572141170501709,311,767797.113585634,6.572350978851318
6.570822715759277,312,767797.123595046,6.572340488433838
6.569150924682617,313,767797.134661341,6.572329998016357
6.5704474449157715,314,767797.146328464,6.572320938110352
6.575400352478027,315,767797.162087814,6.572310924530029
6.5733466148376465,316,767797.179091792,6.572300910949707
6.573342800140381,317,767797.19508367,6.572290420532227
6.571900367736816,318,767797.207308228,6.572281360626221
6.575598239898682,319,767797.225080772,6.572270393371582
6.573911666870117,320,767797.237080424,6.572262287139893
6.57558012008667,321,767797.252080569,6.572251319885254
6.571951866149902,322,767797.264077246,6.57224178314209
6.57588005065918,323,767797.277860234,6.572230815887451
6.575516223907471,324,767797.293151404,6.5722222328186035
6.57632303237915,325,767797.305236589,6.572212219238281
6.577835559844971,326,767797.316085115,6.572203636169434
6.571983337402344,327,767797.328750318,6.5721940994262695
6.576335430145264,328,767797.340250383,6.572183609008789
6.573692321777344,329,767797.351549607,6.572174549102783
6.575535774230957,330,767797.362978693,6.572164058685303
6.571689128875732,331,767797.375739024,6.572155952453613
6.576316833496094,332,767797.388762252,6.572145462036133
6.572581768035889,333,767797.399341802,6.572135925292969
6.57220458984375,334,767797.412476541,6.572127342224121
6.572752952575684,335,767797.424459353,6.572117805480957
6.574362277984619,336,767797.435213565,6.572108268737793
6.572149276733398,337,767797.451084931,6.572099208831787
6.576210021972656,338,767797.464866497,6.572089672088623
6.571013927459717,339,767797.480069316,6.572082042694092
6.573603630065918,340,767797.496073509,6.572071552276611
6.572835445404053,341,767797.508816001,6.572063446044922
6.576130390167236,342,767797.525111037,6.572053909301758
6.576479911804199,343,767797.538573831,6.572044372558594
6.574651718139648,344,767797.555082073,6.572035789489746
6.5767340660095215,345,767797.568891071,6.572026252746582
6.5729498863220215,346,767797.584123191,6.572018146514893
6.575333595275879,347,767797.601077175,6.572009086608887
6.573287487030029,348,767797.614680741,6.572000026702881
6.569590091705322,349,767797.631902107,6.571990489959717
6.571659564971924,350,767797.648074471,6.571981906890869
6.577967643737793,351,767797.661664558,6.571974754333496
6.571694850921631,352,767797.675218333,6.571963787078857
6.572780609130859,353,767797.686091578,6.571957111358643
6.57512903213501,354,767797.699079596,6.57194709777832
6.57514762878418,355,767797.710199085,6.571938991546631
6.57266902923584,356,767797.721217913,6.571930885314941
6.57363748550415,357,767797.732266611,6.571920394897461
6.573143005371094,358,767797.743289967,6.5719122886657715
6.574337959289551,359,767797.754990916,6.571902275085449
6.571006774902344,360,767797.766904336,6.57189416885376
6.573952674865723,361,767797.777836125,6.57188606262207
6.575361728668213,362,767797.788435701,6.571876049041748
6.571042537689209,363,767797.799119557,6.571867942810059
6.573995590209961,364,767797.808833259,6.571859359741211
6.575793266296387,365,767797.819097704,6.571850776672363
6.5725016593933105,366,767797.829175266,6.571844577789307
6.5752997398376465,367,767797.839776287,6.571835041046143
6.571046829223633,368,767797.851052026,6.5718278884887695
6.571834087371826,369,767797.861160186,6.571819305419922
6.574233055114746,370,767797.871510811,6.571809768676758
6.57147216796875,371,767797.882033146,6.571801662445068
6.575541973114014,372,767797.891914428,6.571794033050537
6.572184085845947,373,767797.901865359,6.571786880493164
6.56959867477417,374,767797.911753902,6.571777820587158
6.575566291809082,375,767797.922251612,6.571768760681152
6.573248386383057,376,767797.93217649,6.571761131286621
6.574192523956299,377,767797.942979918,6.571752548217773
6.574770927429199,378,767797.953834992,6.571744918823242
6.574965476989746,379,767797.96379628,6.571737289428711
6.570718765258789,380,767797.973547741,6.571728706359863
6.576376914978027,381,767797.983269797,6.571721076965332
6.577678680419922,382,767797.992994634,6.571713447570801
6.571382522583008,383,767798.002751642,6.571703910827637
6.572013854980469,384,767798.012573348,6.571696758270264
6.576143741607666,385,767798.022462713,6.571689605712891
6.573551654815674,386,767798.032304387,6.571681499481201
6.571915626525879,387,767798.042277879,6.57167387008667
6.573363780975342,388,767798.052218704,6.5716657638549805
6.572578430175781,389,767798.062091761,6.571657657623291
6.571174144744873,390,767798.072197146,6.571649551391602
6.5749616622924805,391,767798.082065054,6.57164192199707
6.571333885192871,392,767798.091932638,6.571634292602539
6.575233459472656,393,767798.101981088,6.571628093719482
6.575593948364258,394,767798.111960544,6.571619033813477
6.57185173034668,395,767798.121745258,6.5716118812561035
6.572927474975586,396,767798.131513114,6.5716047286987305
6.576279640197754,397,767798.141240381,6.571596622467041
6.5752129554748535,398,767798.150976098,6.571588516235352
6.57449197769165,399,767798.160729886,6.5715813636779785
6.573154449462891,400,767798.173041251,6.57157564163208
6.575801372528076,401,767798.183043712,6.571566104888916
6.572978973388672,402,767798.193109794,6.571559906005859
6.5756120681762695,403,767798.203147014,6.57155179977417
6.5694708824157715,404,767798.213390553,6.5715436935424805
6.572388172149658,405,767798.223435489,6.571537971496582
6.572629928588867,406,767798.233455303,6.571530342102051
6.578388214111328,407,767798.243498461,6.5715227127075195
6.574626445770264,408,767798.253524938,6.57151460647583
6.572554111480713,409,767798.263565656,6.571507453918457
6.576904296875,410,767798.27360185,6.5715012550354
6.572242259979248,411,767798.283834153,6.571494102478027
6.577554702758789,412,767798.293867661,6.571486473083496
6.571443557739258,413,767798.30388639,6.5714802742004395
6.571922302246094,414,767798.31395832,6.571473121643066
6.573319435119629,415,767798.32424091,6.571465969085693
6.57515287399292,416,767798.334271211,6.571460723876953
6.575384140014648,417,767798.344274914,6.57145357131958
6.572401523590088,418,767798.354311179,6.571447372436523
6.572329521179199,419,767798.364333688,6.57144021987915
6.57170295715332,420,767798.374335722,6.571433067321777
6.573456764221191,421,767798.384592613,6.571427345275879
6.5747551918029785,422,767798.39461932,6.571421146392822
6.574572563171387,423,767798.404636767,6.571413993835449
6.573415756225586,424,767798.414650345,6.571406841278076
6.575526714324951,425,767798.424671426,6.5714006423950195
6.57352876663208,426,767798.434689711,6.571394443511963
6.575253009796143,427,767798.444764927,6.571386814117432
6.574069976806641,428,767798.454851717,6.57138204574585
6.5724968910217285,429,767798.464909198,6.57137393951416
6.572519302368164,430,767798.474975813,6.5713677406311035
6.571591854095459,431,767798.485232148,6.571362495422363
6.572453022003174,432,767798.495315006,6.57135534286499
6.574288368225098,433,767798.50539436,6.571347713470459
6.574791431427002,434,767798.515520552,6.5713419914245605
6.573599815368652,435,767798.525710491,6.571334362030029
6.571756362915039,436,767798.536472034,6.571328163146973
6.574099063873291,437,767798.546692456,6.571321964263916
6.575211048126221,438,767798.556662712,6.571315288543701
6.575570106506348,439,767798.566721888,6.571309566497803
6.573781967163086,440,767798.576781571,6.57130241394043
6.572275638580322,441,767798.588125416,6.571296691894531
6.569534778594971,442,767798.598930443,6.571290016174316
6.573764801025391,443,767798.609087383,6.57128381729126
6.572376251220703,444,767798.619151575,6.571276664733887
6.57537841796875,445,767798.629210465,6.5712714195251465
6.571166038513184,446,767798.639453719,6.571264743804932
6.571681022644043,447,767798.649507988,6.571258068084717
6.576297283172607,448,767798.659549486,6.571254253387451
6.573388576507568,449,767798.669758881,6.571247100830078
6.572541236877441,450,767798.67995408,6.5712409019470215
6.576052188873291,451,767798.691367956,6.571235179901123
6.5738959312438965,452,767798.702601597,6.571229934692383
6.575311660766602,453,767798.713901099,6.571222305297852
6.576707363128662,454,767798.725080263,6.571215629577637
6.57328987121582,455,767798.736254714,6.571211814880371
6.576813220977783,456,767798.746054044,6.571204662322998
6.573237895965576,457,767798.755887086,6.571197032928467
6.576379299163818,458,767798.765681895,6.571192741394043
6.571457862854004,459,767798.775761754,6.571187496185303
6.576566219329834,460,767798.786863397,6.5711798667907715
6.575695037841797,461,767798.798228954,6.571174621582031
6.571460723876953,462,767798.80929286,6.571168899536133
6.572100639343262,463,767798.820351166,6.571162223815918
6.572107315063477,464,767798.831395594,6.571156024932861
6.570159435272217,465,767798.842204111,6.571150302886963
6.574653625488281,466,767798.853195603,6.571145057678223
6.5681915283203125,467,767798.863259093,6.571135997772217
6.572446823120117,468,767798.873133179,6.571130752563477
6.5740251541137695,469,767798.885314741,6.571125507354736
6.573037624359131,470,767798.895330397,6.571118354797363
6.573216438293457,471,767798.906063738,6.57111120223999
6.571791648864746,472,767798.916065158,6.571106433868408
6.576418399810791,473,767798.926048559,6.571098804473877
6.573713779449463,474,767798.935962624,6.5710930824279785
6.575055122375488,475,767798.946059532,6.57108736038208
6.574985504150391,476,767798.956055881,6.571079730987549
6.572530746459961,477,767798.966043251,6.571075916290283
6.573688507080078,478,767798.975978774,6.571069240570068
6.571774005889893,479,767798.985952028,6.5710625648498535
6.569720268249512,480,767798.995906435,6.571056365966797
6.571554660797119,481,767799.006346754,6.57105016708374
6.57421350479126,482,767799.016319801,6.571044445037842
6.571784496307373,483,767799.026330111,6.571037292480469
6.571342945098877,484,767799.0363005,6.5710320472717285
6.57272481918335,485,767799.046281748,6.571025848388672
6.574400901794434,486,767799.056249478,6.571019172668457
6.572237014770508,487,767799.066243012,6.5710129737854
6.57289457321167,488,767799.076199737,6.571006774902344
6.576174259185791,489,767799.08619648,6.571002006530762
6.571819305419922,490,767799.0961666,6.5709943771362305
6.573741436004639,491,767799.106171598,6.57098913192749
6.575815200805664,492,767799.116327904,6.570982933044434
6.573573589324951,493,767799.126329623,6.570976734161377
6.576279640197754,494,767799.136306688,6.5709710121154785
6.572734355926514,495,767799.146323143,6.57096529006958
6.576257705688477,496,767799.15635489,6.57096004486084
6.575531482696533,497,767799.16641454,6.570952892303467
6.573669910430908,498,767799.176477483,6.570949554443359
6.572381973266602,499,767799.186633437,6.570943832397461
6.575840473175049,500,767799.200044087,6.5709381103515625
6.5759148597717285,501,767799.210110765,6.570932388305664
6.574610710144043,502,767799.220251779,6.570926189422607
6.575081825256348,503,767799.23032037,6.5709228515625
6.573710918426514,504,767799.240161851,6.5709147453308105
6.571483135223389,505,767799.249972937,6.5709099769592285
6.570485591888428,506,767799.259786372,6.5709052085876465
6.57224702835083,507,767799.269644697,6.570899486541748
6.572942733764648,508,767799.279506053,6.570892810821533
6.573350429534912,509,767799.289373106,6.570887565612793
6.570583343505859,510,767799.299263937,6.570882797241211
6.572564601898193,511,767799.30927192,6.5708770751953125
6.575338363647461,512,767799.319212434,6.570871353149414
6.573647499084473,513,767799.329354212,6.570866107940674
6.573200702667236,514,767799.339352382,6.570859909057617
6.575781345367432,515,767799.349291924,6.570854663848877
6.573763370513916,516,767799.359245461,6.57084846496582
6.571005821228027,517,767799.369180451,6.570843696594238
6.571629047393799,518,767799.379169694,6.570837497711182
6.571418285369873,519,767799.389158366,6.570831775665283
6.575506687164307,520,767799.399320579,6.570825576782227
6.577054500579834,521,767799.40929073,6.570820331573486
6.572559356689453,522,767799.419417357,6.570814609527588
6.573772430419922,523,767799.42953638,6.570809364318848
6.575619697570801,524,767799.439495183,6.570805072784424
6.570847511291504,525,767799.449682454,6.570798397064209
6.569447994232178,526,767799.459581446,6.5707926750183105
6.573258876800537,527,767799.469483184,6.5707879066467285
6.574620246887207,528,767799.47938524,6.57078218460083
6.573321342468262,529,767799.489277129,6.570777416229248
6.572373867034912,530,767799.499168499,6.570770740509033
6.569770812988281,531,767799.509191934,6.570765972137451
6.571351051330566,532,767799.519187755,6.570761203765869
6.571876049041748,533,767799.529161852,6.570755958557129
6.571152687072754,534,767799.539308737,6.570749282836914
6.579248428344727,535,767799.549285317,6.57074499130249
6.573317527770996,536,767799.559287697,6.570740222930908
6.572479724884033,537,767799.569266621,6.570734977722168
6.571580410003662,538,767799.579390612,6.570728302001953
6.573948860168457,539,767799.589486468,6.5707244873046875
6.576071739196777,540,767799.59957449,6.570717811584473
6.575030326843262,541,767799.609669091,6.570713996887207
6.574166297912598,542,767799.619718513,6.570708274841309
6.5740509033203125,543,767799.629645473,6.570704460144043
6.572103500366211,544,767799.639755327,6.570699214935303
6.573124885559082,545,767799.649710248,6.570694446563721
6.573393821716309,546,767799.659615965,6.570688247680664
6.570100784301758,547,767799.669707907,6.57068395614624
6.578649520874023,548,767799.679535701,6.5706787109375
6.573639392852783,549,767799.689379668,6.570672988891602
6.57358455657959,550,767799.699415285,6.570667743682861
6.575338363647461,551,767799.70945844,6.5706634521484375
6.574623107910156,552,767799.719467872,6.570658206939697
6.574508190155029,553,767799.729482258,6.570652961730957
6.575764179229736,554,767799.739641652,6.570647716522217
6.5707926750183105,555,767799.749650566,6.570643424987793
