train_loss,step,time,val_loss
6.57351016998291,179,767023.550367721,6.579361915588379
6.571068286895752,180,767023.560245329,6.579342365264893
6.574367046356201,181,767023.570377813,6.579321384429932
6.5727105140686035,182,767023.580271325,6.579301357269287
6.573446750640869,183,767023.590189619,6.579282760620117
6.574296474456787,184,767023.600069177,6.579263210296631
6.572040557861328,185,767023.6099386,6.579243183135986
6.576975345611572,186,767023.619773946,6.579224109649658
6.574771404266357,187,767023.629612222,6.57920503616333
6.573777675628662,188,767023.639459771,6.579185485839844
6.571501731872559,189,767023.649237993,6.579166889190674
6.572299480438232,190,767023.659050685,6.579148292541504
6.573873519897461,191,767023.668832917,6.579129695892334
6.575168132781982,192,767023.678846946,6.5791096687316895
6.573713779449463,193,767023.688756156,6.579092025756836
6.572562217712402,194,767023.698628925,6.579073429107666
6.573416709899902,195,767023.70852651,6.579057216644287
6.575075626373291,196,767023.718572756,6.579038619995117
6.573855400085449,197,767023.728462928,6.579020977020264
6.574576377868652,198,767023.738618958,6.579002380371094
6.574696063995361,199,767023.748719082,6.57898473739624
6.570615291595459,200,767023.760462327,6.578967094421387
6.574983596801758,201,767023.770603527,6.578949451446533
6.5746541023254395,202,767023.780603162,6.578930854797363
6.571056365966797,203,767023.790738445,6.578912734985352
6.569544792175293,204,767023.800736269,6.57889461517334
6.571768760681152,205,767023.810776574,6.578877925872803
6.572827339172363,206,767023.82080916,6.578860759735107
6.572227478027344,207,767023.830876236,6.578843116760254
6.570387840270996,208,767023.840921251,6.578826427459717
6.57161808013916,209,767023.850981208,6.578810214996338
6.570871829986572,210,767023.861029354,6.578793048858643
6.572108268737793,211,767023.871091475,6.578775405883789
6.573886871337891,212,767023.8811412,6.578759670257568
6.57199764251709,213,767023.891360875,6.578742980957031
6.571659564971924,214,767023.901404475,6.5787272453308105
6.571401119232178,215,767023.91153547,6.57871150970459
6.57459831237793,216,767023.921698051,6.578693866729736
6.574424743652344,217,767023.931854834,6.578678607940674
6.572230815887451,218,767023.942173191,6.578662872314453
6.573448657989502,219,767023.952233437,6.578647613525391
6.574386119842529,220,767023.962142283,6.578631401062012
6.570235729217529,221,767023.972044028,6.578615188598633
6.5715179443359375,222,767023.982040354,6.578598976135254
6.574649333953857,223,767023.992288289,6.57858419418335
6.572464466094971,224,767024.002356262,6.578567981719971
6.573797225952148,225,767024.0124299,6.57855224609375
6.5713982582092285,226,767024.022533487,6.578536510467529
6.571506977081299,227,767024.03265447,6.578521251678467
6.572896480560303,228,767024.042774723,6.578505516052246
6.572924613952637,229,767024.052871362,6.578492164611816
6.573192119598389,230,767024.062996281,6.5784759521484375
6.5728888511657715,231,767024.073074501,6.57846212387085
6.572801113128662,232,767024.083039054,6.578448295593262
6.57139778137207,233,767024.093129482,6.578432559967041
6.5706024169921875,234,767024.103076646,6.5784173011779785
6.572059631347656,235,767024.112967259,6.578402996063232
6.572705268859863,236,767024.122903001,6.57838773727417
6.5677361488342285,237,767024.132911864,6.578372478485107
6.569798469543457,238,767024.143026959,6.578357696533203
6.574592113494873,239,767024.153131966,6.578341960906982
6.573380947113037,240,767024.163345591,6.578327655792236
6.575643539428711,241,767024.173313419,6.578312873840332
6.5708770751953125,242,767024.1833819,6.578298568725586
6.5719475746154785,243,767024.193626989,6.578284740447998
6.571122646331787,244,767024.203702325,6.578270435333252
6.573421001434326,245,767024.213783712,6.578255653381348
6.5741658210754395,246,767024.223880407,6.578242301940918
6.5743255615234375,247,767024.234026811,6.578228950500488
6.575902938842773,248,767024.244061982,6.578214645385742
6.569663047790527,249,767024.254101039,6.5782012939453125
6.576324939727783,250,767024.264121109,6.578186988830566
6.573601245880127,251,767024.274110445,6.578173637390137
6.575231552124023,252,767024.283978732,6.578159809112549
6.574706554412842,253,767024.294076213,6.578146457672119
6.573485374450684,254,767024.303991623,6.5781331062316895
6.573479175567627,255,767024.313919077,6.578120231628418
6.576027870178223,256,767024.323862208,6.57810640335083
6.575956344604492,257,767024.333815088,6.5780930519104
6.570072650909424,258,767024.343729944,6.578080177307129
6.5720343589782715,259,767024.35370132,6.578065872192383
6.571547508239746,260,767024.363640373,6.5780534744262695
6.5747857093811035,261,767024.373589034,6.57804012298584
6.573011875152588,262,767024.383827574,6.57802677154541
6.571869373321533,263,767024.393839972,6.578012943267822
6.572056293487549,264,767024.403963852,6.577999591827393
6.574699401855469,265,767024.413927467,6.5779852867126465
6.569834232330322,266,767024.423881409,6.577974319458008
6.573296070098877,267,767024.433847744,6.577961444854736
6.575133323669434,268,767024.443794564,6.577948093414307
6.571488857269287,269,767024.45375205,6.577934741973877
6.568867206573486,270,767024.463687637,6.577923774719238
6.57366943359375,271,767024.473593848,6.577910900115967
6.570381164550781,272,767024.483580062,6.57789945602417
6.572899341583252,273,767024.493407281,6.577887058258057
6.575725555419922,274,767024.50322686,6.577874660491943
6.576844215393066,275,767024.513204744,6.5778632164001465
6.573631763458252,276,767024.523026129,6.577851295471191
6.575514316558838,277,767024.532850346,6.577838897705078
6.570574760437012,278,767024.542667006,6.577826023101807
6.571708679199219,279,767024.552473464,6.577815532684326
6.575148105621338,280,767024.562294599,6.577804088592529
6.572448253631592,281,767024.572132994,6.577792644500732
6.574221134185791,282,767024.581945127,6.577780246734619
6.57102108001709,283,767024.591862398,6.5777692794799805
6.570644855499268,284,767024.601839937,6.577756881713867
6.572937488555908,285,767024.611672607,6.57774543762207
6.570813179016113,286,767024.621671812,6.577733039855957
6.571801662445068,287,767024.63155591,6.577722549438477
6.571584701538086,288,767024.641450222,6.57771110534668
6.572924613952637,289,767024.651394985,6.577699661254883
6.5734076499938965,290,767024.661312568,6.577687740325928
6.57479190826416,291,767024.671338787,6.577677249908447
6.576126575469971,292,767024.681377901,6.577663898468018
6.57045316696167,293,767024.691463263,6.577652454376221
6.5726213455200195,294,767024.701788393,6.577642440795898
6.569694995880127,295,767024.712135541,6.57763147354126
6.571474075317383,296,767024.722471163,6.5776190757751465
6.573363304138184,297,767024.732961417,6.57760763168335
6.568580150604248,298,767024.743268164,6.577597141265869
6.572898864746094,299,767024.753457072,6.577585220336914
6.571232795715332,300,767024.765826651,6.577574729919434
6.569988250732422,301,767024.775981105,6.577563285827637
6.569462776184082,302,767024.786163617,6.57755184173584
6.573671817779541,303,767024.796219109,6.577538967132568
6.576018810272217,304,767024.806251834,6.5775299072265625
6.573188304901123,305,767024.816319123,6.577517986297607
6.570196151733398,306,767024.826609475,6.577508449554443
6.567060947418213,307,767024.836788152,6.5774970054626465
6.571545600891113,308,767024.846839716,6.577486515045166
6.571811199188232,309,767024.856586581,6.577474594116211
6.572164058685303,310,767024.866345236,6.577464580535889
6.570295810699463,311,767024.876064845,6.577453136444092
6.57159948348999,312,767024.885805338,6.5774407386779785
6.573130130767822,313,767024.895501615,6.577432632446289
6.572810649871826,314,767024.905197031,6.57742166519165
6.574609756469727,315,767024.915212531,6.57741117477417
6.572543621063232,316,767024.925259326,6.5774006843566895
6.572002410888672,317,767024.935314677,6.577390670776367
6.571559906005859,318,767024.945516092,6.5773797035217285
6.572719097137451,319,767024.955563271,6.577370643615723
6.572742938995361,320,767024.965607771,6.577360153198242
6.57584285736084,321,767024.975666516,6.577349662780762
6.574492454528809,322,767024.985730822,6.577341556549072
6.571275234222412,323,767024.995786817,6.577329158782959
6.571025848388672,324,767025.005880153,6.577320098876953
6.569093704223633,325,767025.015939814,6.577309608459473
6.568489074707031,326,767025.026013146,6.577300071716309
6.572300910949707,327,767025.036052362,6.577290058135986
6.568443775177002,328,767025.046435276,6.577280521392822
6.569907188415527,329,767025.056471051,6.577270030975342
6.572056770324707,330,767025.066505301,6.577261924743652
6.570368766784668,331,767025.076515179,6.577251434326172
6.568883895874023,332,767025.0865373,6.577243804931641
6.573142051696777,333,767025.096559844,6.577231407165527
6.570566654205322,334,767025.106589768,6.5772223472595215
6.5731096267700195,335,767025.11659872,6.577211856842041
6.573809623718262,336,767025.126642275,6.577203273773193
6.572668075561523,337,767025.136670414,6.577195167541504
6.573922157287598,338,767025.146855243,6.577185153961182
6.573510646820068,339,767025.156907174,6.577176570892334
6.576204776763916,340,767025.166981594,6.577167987823486
6.575327396392822,341,767025.177041959,6.577157974243164
6.572263240814209,342,767025.187114065,6.577150344848633
6.571057319641113,343,767025.19715773,6.577139854431152
6.572031021118164,344,767025.207207467,6.577132225036621
6.572967052459717,345,767025.217246926,6.57712459564209
6.572352409362793,346,767025.227300463,6.577114582061768
6.573693752288818,347,767025.237396732,6.577107906341553
6.572232723236084,348,767025.247599869,6.577098846435547
6.574883937835693,349,767025.257649863,6.577090740203857
6.572216033935547,350,767025.267866817,6.577083110809326
6.57216215133667,351,767025.277909841,6.57707405090332
6.5736823081970215,352,767025.287935127,6.577065944671631
6.568808555603027,353,767025.297976481,6.577057361602783
6.57225227355957,354,767025.308024867,6.577049732208252
6.572575092315674,355,767025.318051704,6.577040672302246
6.57430362701416,356,767025.328086239,6.577033519744873
6.572773456573486,357,767025.33812643,6.577024459838867
6.574389457702637,358,767025.348294241,6.577017784118652
6.574023246765137,359,767025.35831906,6.57700777053833
6.571101665496826,360,767025.36832893,6.577000141143799
6.57111930847168,361,767025.378366544,6.576991081237793
6.571459770202637,362,767025.388368106,6.57698392868042
6.575966835021973,363,767025.398370962,6.576974868774414
6.57134485244751,364,767025.40841659,6.576968193054199
6.573236465454102,365,767025.418448886,6.57696008682251
6.57490873336792,366,767025.428489346,6.57695198059082
6.57121467590332,367,767025.438506552,6.576942443847656
6.572518348693848,368,767025.448686437,6.576935291290283
6.573477745056152,369,767025.458729617,6.576925754547119
6.572414875030518,370,767025.468766503,6.576920032501221
6.572836399078369,371,767025.478809584,6.576910495758057
6.571674823760986,372,767025.48905462,6.576901912689209
6.573529243469238,373,767025.499084889,6.5768938064575195
6.5734124183654785,374,767025.511754181,6.576886177062988
6.572303295135498,375,767025.521761793,6.576875686645508
6.572957515716553,376,767025.531750731,6.576869964599609
6.5719475746154785,377,767025.541780738,6.5768609046936035
6.573329925537109,378,767025.551964216,6.576853275299072
6.572743892669678,379,767025.56203512,6.576844215393066
6.572135925292969,380,767025.572054911,6.576835632324219
6.572174549102783,381,767025.582147832,6.576826572418213
6.572586536407471,382,767025.592242536,6.576819896697998
6.572550296783447,383,767025.602289095,6.576810836791992
6.571579933166504,384,767025.612341768,6.576803207397461
6.572074890136719,385,767025.622456995,6.5767951011657715
6.570882797241211,386,767025.632392784,6.576786994934082
6.5715155601501465,387,767025.642189478,6.576778888702393
6.5707268714904785,388,767025.652145084,6.5767693519592285
6.569367408752441,389,767025.662062667,6.576761245727539
6.57139253616333,390,767025.671957551,6.576753616333008
6.572890281677246,391,767025.681966419,6.57674503326416
6.572211742401123,392,767025.691945235,6.576737403869629
6.574853897094727,393,767025.701869226,6.5767292976379395
6.571898460388184,394,767025.712069414,6.576720714569092
6.571996688842773,395,767025.721919273,6.576711654663086
6.571626663208008,396,767025.731918686,6.576703071594238
6.572091102600098,397,767025.74180496,6.576695442199707
6.575267314910889,398,767025.751602085,6.576687335968018
6.572064399719238,399,767025.761550514,6.576679706573486
6.572042942047119,400,767025.773969013,6.576671600341797
6.5724592208862305,401,767025.783805511,6.576664924621582
6.574333190917969,402,767025.793627741,6.576657772064209
6.572120189666748,403,767025.803449317,6.576648712158203
6.574158668518066,404,767025.813281587,6.576642036437988
6.5735554695129395,405,767025.823084012,6.576633453369141
6.5719780921936035,406,767025.832866887,6.576625823974609
6.57002592086792,407,767025.842721478,6.576618671417236
6.56930685043335,408,767025.852514299,6.576610565185547
6.573740005493164,409,767025.86246587,6.576601982116699
6.5716729164123535,410,767025.872249715,6.576596260070801
6.573090076446533,411,767025.882037416,6.576588153839111
6.5698981285095215,412,767025.891807386,6.576581001281738
6.5753278732299805,413,767025.901582463,6.576573371887207
6.5717692375183105,414,767025.911366559,6.576565265655518
6.571684837341309,415,767025.921154979,6.576559066772461
6.570662021636963,416,767025.931175632,6.5765509605407715
6.571805477142334,417,767025.941031087,6.576544284820557
6.5738677978515625,418,767025.950884608,6.576536178588867
6.57321834564209,419,767025.960845012,6.576528072357178
6.573328971862793,420,767025.971150967,6.576522350311279
6.570775985717773,421,767025.981105505,6.57651424407959
6.57285213470459,422,767025.991077108,6.576507091522217
6.569823265075684,423,767026.00106624,6.576499938964844
6.568312168121338,424,767026.011076819,6.5764923095703125
6.571971416473389,425,767026.02109619,6.576486587524414
6.5739617347717285,426,767026.031088455,6.576477527618408
6.573570251464844,427,767026.041077698,6.576471328735352
6.5739288330078125,428,767026.051167305,6.5764641761779785
6.572749137878418,429,767026.061172491,6.576456546783447
6.5691680908203125,430,767026.071341235,6.576449871063232
6.571901798248291,431,767026.081378278,6.576442718505859
6.571363925933838,432,767026.09142284,6.576436519622803
6.573232173919678,433,767026.101463659,6.5764288902282715
6.573896884918213,434,767026.111509807,6.57642126083374
6.57379674911499,435,767026.121545764,6.576415061950684
6.572409629821777,436,767026.131587529,6.576406478881836
6.570370674133301,437,767026.141622506,6.5764007568359375
6.571280479431152,438,767026.152060211,6.576394081115723
6.572448253631592,439,767026.162042694,6.576387405395508
6.570618152618408,440,767026.172132883,6.576381206512451
6.575355529785156,441,767026.182102642,6.576374053955078
6.569856643676758,442,767026.192041369,6.576368808746338
6.5751776695251465,443,767026.202029665,6.57636022567749
6.573432922363281,444,767026.2119956,6.57635498046875
6.571539402008057,445,767026.221977692,6.576349258422852
6.569889545440674,446,767026.231946144,6.576341152191162
6.569649696350098,447,767026.241973397,6.57633638381958
6.574212551116943,448,767026.251937406,6.576330661773682
6.572332382202148,449,767026.261904824,6.576322555541992
6.571812629699707,450,767026.271855711,6.576317310333252
6.5738019943237305,451,767026.281996448,6.576310634613037
6.568507194519043,452,767026.291990318,6.576303482055664
6.5704827308654785,453,767026.302019527,6.576296806335449
6.57471227645874,454,767026.312054277,6.576292037963867
6.572157382965088,455,767026.322075529,6.576284408569336
6.578283309936523,456,767026.332078656,6.5762786865234375
6.572721004486084,457,767026.342115619,6.576274394989014
6.577138423919678,458,767026.352122387,6.576267242431641
6.575906753540039,459,767026.362173711,6.576261043548584
6.5713791847229,460,767026.372291639,6.576256275177002
6.5725603103637695,461,767026.382366656,6.5762505531311035
6.570190906524658,462,767026.392287455,6.576242923736572
6.572529315948486,463,767026.402247361,6.576237201690674
6.574052333831787,464,767026.412172892,6.576231002807617
6.571842670440674,465,767026.422082199,6.5762248039245605
6.569814205169678,466,767026.431949752,6.576218605041504
6.5748610496521,467,767026.441843995,6.576212406158447
6.57010555267334,468,767026.45166205,6.576206684112549
6.57372522354126,469,767026.461486205,6.57620096206665
6.574321269989014,470,767026.471306529,6.576193809509277
6.571633815765381,471,767026.481094915,6.576188564300537
6.573663234710693,472,767026.491045117,6.5761823654174805
6.570265769958496,473,767026.500836388,6.576176643371582
6.574075698852539,474,767026.510634415,6.576170921325684
6.572717189788818,475,767026.520408823,6.576165676116943
6.573557376861572,476,767026.530241743,6.57615852355957
6.572237014770508,477,767026.540045926,6.5761542320251465
6.572483062744141,478,767026.549911518,6.57614803314209
6.569608211517334,479,767026.559749297,6.576142311096191
6.571657180786133,480,767026.569594881,6.576137065887451
6.57064962387085,481,767026.579449349,6.576132297515869
6.569817066192627,482,767026.58948099,6.576124668121338
6.573844909667969,483,767026.599467447,6.576120853424072
6.573324680328369,484,767026.609441461,6.576115608215332
6.57249641418457,485,767026.619401259,6.576108932495117
6.572871208190918,486,767026.629290134,6.576102256774902
6.572837829589844,487,767026.639228585,6.57609748840332
6.570374011993408,488,767026.649115296,6.576092720031738
6.567260265350342,489,767026.659083671,6.576086044311523
6.572378158569336,490,767026.668883823,6.576079845428467
6.570617198944092,491,767026.678664942,6.576074123382568
6.570769786834717,492,767026.688431388,6.576068878173828
6.571259021759033,493,767026.698210627,6.57606315612793
6.570804119110107,494,767026.708147303,6.576057434082031
6.575585842132568,495,767026.717942141,6.576051712036133
6.5718560218811035,496,767026.727706251,6.576046466827393
6.57260799407959,497,767026.737469981,6.576042175292969
6.576665878295898,498,767026.747327233,6.576035976409912
6.571297645568848,499,767026.757133884,6.576029300689697
6.569487571716309,500,767026.77025281,6.576025485992432
6.570452690124512,501,767026.780440853,6.576020240783691
6.57228946685791,502,767026.790307075,6.576014995574951
6.571174144744873,503,767026.800146974,6.576009273529053
6.574589729309082,504,767026.810221021,6.5760040283203125
6.5721755027771,505,767026.82020394,6.5759992599487305
6.572973251342773,506,767026.830091546,6.57599401473999
6.5719780921936035,507,767026.84042532,6.575988292694092
6.577622890472412,508,767026.850905894,6.575982570648193
6.572014331817627,509,767026.860685598,6.5759782791137695
6.573418140411377,510,767026.870524581,6.575972557067871
6.570554256439209,511,767026.88122642,6.575965881347656
6.571498394012451,512,767026.891245121,6.575961589813232
6.571430206298828,513,767026.901172492,6.575954914093018
6.573063373565674,514,767026.910914011,6.575949668884277
6.572560787200928,515,767026.920970889,6.575943470001221
6.569299221038818,516,767026.931091752,6.575940132141113
6.574646949768066,517,767026.941162125,6.575932025909424
6.574862957000732,518,767026.951223226,6.575927257537842
6.573170185089111,519,767026.961249938,6.575922012329102
6.573507308959961,520,767026.971308349,6.575915336608887
6.569301605224609,521,767026.981384257,6.575911521911621
6.5728607177734375,522,767026.991444504,6.575905799865723
6.570693016052246,523,767027.001712881,6.575899124145508
6.575446605682373,524,767027.012698568,6.575894832611084
6.572173118591309,525,767027.023810763,6.57589054107666
6.573184490203857,526,767027.035044262,6.575883388519287
6.571889400482178,527,767027.045347937,6.5758771896362305
6.572345733642578,528,767027.055146561,6.575873851776123
6.570919513702393,529,767027.064847532,6.575867652893066
6.573314666748047,530,767027.074681808,6.575861930847168
6.57443380355835,531,767027.084461341,6.575856685638428
6.573029518127441,532,767027.094360425,6.575850963592529
6.570759296417236,533,767027.104222562,6.575846195220947
6.571585655212402,534,767027.114301834,6.575841903686523
6.5734710693359375,535,767027.124407955,6.575835227966309
6.574157238006592,536,767027.134267694,6.575829982757568
6.574630260467529,537,767027.144116802,6.575826168060303
6.572031021118164,538,767027.153959994,6.5758209228515625
6.572463035583496,539,767027.163823323,6.575816631317139
6.572770595550537,540,767027.173685453,6.57581090927124
6.572660446166992,541,767027.1835434,6.575807571411133
6.569706439971924,542,767027.193387284,6.575801372528076
6.573046684265137,543,767027.203239263,6.575797080993652
6.5748291015625,544,767027.213085264,6.5757927894592285
6.572760105133057,545,767027.223010924,6.5757880210876465
6.573687553405762,546,767027.232974323,6.57578182220459
6.575040817260742,547,767027.242836865,6.575777530670166
6.571739673614502,548,767027.252929605,6.575771808624268
6.570945739746094,549,767027.262757979,6.575767993927002
6.5736260414123535,550,767027.272520029,6.575762748718262
6.572604656219482,551,767027.282308233,6.575757026672363
6.56962776184082,552,767027.292133826,6.575751781463623
6.572462558746338,553,767027.301992543,6.575747489929199
6.571101665496826,554,767027.311882937,6.575741291046143
